LA,URN,LONDON/NON-LONDON,MEDIAN,PUPILS,FSM,FSMBAND,GRANTFUNDING,SELFGENERATEDINCOME,TOTALINCOME,TEACHINGSTAFF,SUPPLYTEACHERS,EDUCATIONSUPPORTSTAFF,PREMISES,BACKOFFICE,CATERING,OTHERSTAFF,ENERGY,LEARNINGRESOURCES,ICT,BOUGHTINPROFESSIONALSERVICES,OTHER,TOTALEXPENDITURE,T1314CAT1,T1314CAT2,T1314CAT3,T1314CAT4,T1314CAT5,T1314CAT1LA,T1314CAT2LA,T1314CAT3LA,T1314CAT4LA,T1314CAT5LA,T1415CAT1,T1415CAT2,T1415CAT3,T1415CAT4,T1415CAT5,T1415CAT1LA,T1415CAT2LA,T1415CAT3LA,T1415CAT4LA,T1415CAT5LA,T1516CAT1,T1516CAT2,T1516CAT3,T1516CAT4,T1516CAT5,T1516CAT1LA,T1516CAT2LA,T1516CAT3LA,T1516CAT4LA,T1516CAT5LA,T1617CAT1,T1617CAT2,T1617CAT3,T1617CAT4,T1617CAT5,T1617CAT1LA,T1617CAT2LA,T1617CAT3LA,T1617CAT4LA,T1617CAT5LA,T1718CAT1,T1718CAT2,T1718CAT3,T1718CAT4,T1718CAT5,T1718CAT1LA,T1718CAT2LA,T1718CAT3LA,T1718CAT4LA,T1718CAT5LA,DCAT1,DCAT2,DCAT3,DCAT4,DCAT5,PGRANTFUNDING,PSELFGENERATEDINCOME,PTEACHINGSTAFF,PSUPPLYTEACHERS,PEDUCATIONSUPPORTSTAFF,PPREMISES,PBACKOFFICE,PCATERING,POTHERSTAFF,PENERGY,PLEARNINGRESOURCES,PICT,PBOUGHTINPROFESSIONALSERVICES,POTHER,PT1314CAT1,PT1314CAT2,PT1314CAT3,PT1314CAT4,PT1314CAT5,PT1314CAT1LA,PT1314CAT2LA,PT1314CAT3LA,PT1314CAT4LA,PT1314CAT5LA,PT1415CAT1,PT1415CAT2,PT1415CAT3,PT1415CAT4,PT1415CAT5,PT1415CAT1LA,PT1415CAT2LA,PT1415CAT3LA,PT1415CAT4LA,PT1415CAT5LA,PT1516CAT1,PT1516CAT2,PT1516CAT3,PT1516CAT4,PT1516CAT5,PT1516CAT1LA,PT1516CAT2LA,PT1516CAT3LA,PT1516CAT4LA,PT1516CAT5LA,PT1617CAT1,PT1617CAT2,PT1617CAT3,PT1617CAT4,PT1617CAT5,PT1617CAT1LA,PT1617CAT2LA,PT1617CAT3LA,PT1617CAT4LA,PT1617CAT5LA,PT1718CAT1,PT1718CAT2,PT1718CAT3,PT1718CAT4,PT1718CAT5,PT1718CAT1LA,PT1718CAT2LA,PT1718CAT3LA,PT1718CAT4LA,PT1718CAT5LA,PDCAT1,PDCAT2,PDCAT3,PDCAT4,PDCAT5
815,121543,Non-London,Primary,22,0,Low,"11,471",744,"12,215","5,977",132,"1,711",952,"1,371",435,268,259,679,213,67,168,"12,232","3,728",240,490,155,"5,870","3,018",164,355,80,"4,513",SUPP,197,479,121,"5,689","3,005",183,317,70,"4,729","6,807",405,"1,073",184,"10,975","3,020",170,374,69,"4,798","6,032",208,"1,101",189,"9,714","3,098",168,"8,790","1,662",189,"7,688",132,"1,371",259,"12,232","3,225",168,567,"1,711",259,"3,960",-108,881,104,"6,362",94%,6%,49%,1%,14%,8%,11%,4%,2%,2%,6%,2%,1%,1%,SUPP,4%,8%,3%,100%,NA,NA,NA,NA,NA,SUPP,3%,8%,2%,100%,NA,NA,NA,NA,NA,62%,4%,3%,6%,100%,NA,NA,NA,NA,NA,62%,2%,11%,2%,100%,NA,NA,NA,NA,NA,63%,1%,11%,2%,100%,NA,NA,NA,NA,NA,NA,-3%,3%,-1%,0%
815,121544,Non-London,Primary,311,9.3,Low,"4,152",154,"4,305","2,121",97,651,267,402,249,152,52,90,45,19,127,"4,271","2,572",145,287,64,"3,608","3,018",164,355,80,"4,513","2,657",138,303,34,"3,927","3,005",183,317,70,"4,729","2,692",98,293,57,"3,952","3,020",170,374,69,"4,798","2,733",104,334,50,"3,997","3,098",168,"4,020",617,50,"2,773",97,402,52,"4,271","3,225",168,116,651,52,201,-48,115,-12,663,96%,4%,50%,2%,15%,6%,9%,6%,4%,1%,2%,1%,0%,3%,SUPP,4%,8%,2%,100%,NA,NA,NA,NA,NA,68%,4%,8%,1%,100%,NA,NA,NA,NA,NA,68%,2%,4%,2%,100%,NA,NA,NA,NA,NA,68%,3%,8%,1%,100%,NA,NA,NA,NA,NA,65%,2%,9%,1%,100%,NA,NA,NA,NA,NA,NA,-2%,1%,-1%,0%
815,121548,Non-London,Primary,47,0,Low,"6,900",416,"7,316","1,894",924,807,520,948,260,282,124,679,123,44,101,"6,706","3,657",203,456,66,"5,361","3,018",164,355,80,"4,513",SUPP,232,425,60,"5,499","3,005",183,317,70,"4,729","3,396",350,434,126,"5,494","3,020",170,374,69,"4,798","3,814",156,513,59,"5,778","3,098",168,"5,280",640,59,SUPP,924,948,124,"6,706","3,225",168,201,807,124,SUPP,721,492,58,"1,345",94%,6%,28%,14%,12%,8%,14%,4%,4%,2%,10%,2%,1%,2%,SUPP,4%,9%,1%,100%,NA,NA,NA,NA,NA,SUPP,4%,8%,1%,100%,NA,NA,NA,NA,NA,62%,6%,3%,6%,100%,NA,NA,NA,NA,NA,66%,3%,9%,1%,100%,NA,NA,NA,NA,NA,SUPP,14%,14%,2%,100%,NA,NA,NA,NA,NA,SUPP,10%,5%,1%,0%
815,121549,Non-London,Primary,92,19.8,Low,"5,455",228,"5,683","2,341",101,951,655,725,298,180,146,217,68,58,88,"5,827","2,734",108,464,168,"4,512","3,018",164,355,80,"4,513",SUPP,185,558,116,"4,995","3,005",183,317,70,"4,729","2,735",456,624,180,"5,186","3,020",170,374,69,"4,798","3,125",120,663,147,"5,277","3,098",168,"4,923",910,147,"3,292",101,725,146,"5,827","3,225",168,244,951,146,558,-7,261,-22,"1,315",96%,4%,40%,2%,16%,11%,12%,5%,3%,3%,4%,1%,1%,2%,61%,2%,10%,4%,100%,NA,NA,NA,NA,NA,SUPP,4%,11%,2%,100%,NA,NA,NA,NA,NA,53%,9%,-2%,3%,100%,NA,NA,NA,NA,NA,59%,2%,13%,3%,100%,NA,NA,NA,NA,NA,56%,2%,12%,3%,100%,NA,NA,NA,NA,NA,-5%,0%,2%,-1%,0%
815,121550,Non-London,Primary,93,6.5,Low,"4,290",180,"4,470","2,206",172,601,196,506,194,178,58,169,77,92,-47,"4,401","2,980",145,585,59,"4,601","3,018",164,355,80,"4,513",SUPP,113,571,71,"4,222","3,005",183,317,70,"4,729",SUPP,154,586,63,"4,171","3,020",170,374,69,"4,798","2,753",246,150,47,"4,514","3,098",168,"4,388",554,47,"2,807",172,506,58,"4,401","3,225",168,137,601,58,-173,27,-79,-1,-200,96%,4%,50%,4%,14%,4%,11%,4%,4%,1%,4%,2%,2%,-1%,SUPP,3%,13%,1%,100%,NA,NA,NA,NA,NA,SUPP,3%,14%,2%,100%,NA,NA,NA,NA,NA,65%,4%,0%,3%,100%,NA,NA,NA,NA,NA,61%,5%,3%,1%,100%,NA,NA,NA,NA,NA,64%,4%,11%,1%,100%,NA,NA,NA,NA,NA,NA,1%,-2%,0%,0%
815,121551,Non-London,Primary,111,2.7,Low,"5,237",253,"5,491","2,266",168,"1,199",304,390,202,374,74,501,97,8,84,"5,667","2,593",199,310,86,"4,571","3,018",164,355,80,"4,513","2,519",106,314,101,"4,276","3,005",183,317,70,"4,729","3,065",72,334,71,"5,116","3,020",170,374,69,"4,798","3,483",58,367,78,"5,440","3,098",168,"5,633","1,077",78,"3,465",168,390,74,"5,667","3,225",168,247,"1,199",74,872,-31,80,-12,"1,096",95%,5%,40%,3%,21%,5%,7%,4%,7%,1%,9%,2%,0%,1%,SUPP,4%,7%,2%,100%,NA,NA,NA,NA,NA,59%,2%,7%,2%,100%,NA,NA,NA,NA,NA,60%,1%,3%,11%,100%,NA,NA,NA,NA,NA,64%,1%,7%,1%,100%,NA,NA,NA,NA,NA,61%,3%,7%,1%,100%,NA,NA,NA,NA,NA,NA,-1%,0%,-1%,0%
815,121552,Non-London,Primary,23,8.7,Low,"8,636",0,"8,636","4,945",332,937,509,917,225,211,114,200,217,242,62,"8,912","5,418",256,708,126,"7,737","3,018",164,355,80,"4,513",SUPP,201,634,109,"7,542","3,005",183,317,70,"4,729",SUPP,82,710,73,"7,677","3,020",170,374,69,"4,798",SUPP,191,803,76,"8,483","3,098",168,"8,381",897,76,SUPP,332,917,114,"8,912","3,225",168,107,937,114,SUPP,76,209,-12,"1,175",100%,0%,55%,4%,11%,6%,10%,3%,2%,1%,2%,2%,3%,1%,SUPP,3%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,3%,8%,1%,100%,NA,NA,NA,NA,NA,SUPP!,1%,1%,2%,100%,NA,NA,NA,NA,NA,SUPP,2%,9%,1%,100%,NA,NA,NA,NA,NA,SUPP,4%,10%,1%,100%,NA,NA,NA,NA,NA,SUPP,1%,1%,-1%,0%
815,121554,Non-London,Primary,371,3.9,Low,"3,855",90,"3,946","2,203",209,866,278,317,164,118,55,160,19,15,103,"4,507","1,823",194,173,43,"2,637","3,018",164,355,80,"4,513",SUPP,220,209,49,"3,353","3,005",183,317,70,"4,729","2,382",217,244,57,"3,643","3,020",170,374,69,"4,798","2,631",222,265,41,"3,861","3,098",168,"3,565",752,41,"3,069",209,317,55,"4,507","3,225",168,42,866,55,"1,246",15,144,12,"1,870",98%,2%,49%,5%,19%,6%,7%,4%,3%,1%,4%,0%,0%,2%,SUPP,7%,7%,2%,100%,NA,NA,NA,NA,NA,SUPP,7%,6%,1%,100%,NA,NA,NA,NA,NA,66%,6%,4%,3%,100%,NA,NA,NA,NA,NA,68%,6%,7%,1%,100%,NA,NA,NA,NA,NA,68%,5%,7%,1%,100%,NA,NA,NA,NA,NA,NA,-2%,0%,-1%,0%
815,121555,Non-London,Primary,80,5,Low,"5,016",320,"5,336","2,370",98,907,389,394,161,181,62,252,67,44,111,"5,037","3,595",16,395,104,"5,199","3,018",164,355,80,"4,513","3,389",168,395,70,"5,299","3,005",183,317,70,"4,729","3,292",157,414,61,"5,092","3,020",170,374,69,"4,798","3,668",199,502,76,"5,813","3,098",168,"5,461",918,76,"3,276",98,394,62,"5,037","3,225",168,533,907,62,-319,82,-1,-42,-162,94%,6%,47%,2%,18%,8%,8%,3%,4%,1%,5%,1%,1%,2%,SUPP,0%,8%,2%,100%,NA,NA,NA,NA,NA,64%,3%,7%,1%,100%,NA,NA,NA,NA,NA,65%,3%,3%,7%,100%,NA,NA,NA,NA,NA,63%,3%,9%,1%,100%,NA,NA,NA,NA,NA,65%,2%,8%,1%,100%,NA,NA,NA,NA,NA,NA,2%,0%,-1%,0%
815,121556,Non-London,Primary,70,11.1,Low,"5,762",192,"5,954","2,578",295,860,358,633,202,238,68,605,84,99,93,"6,113","3,836",345,472,70,"6,068","3,018",164,355,80,"4,513","3,715",314,576,69,"6,050","3,005",183,317,70,"4,729","3,303",152,567,38,"5,634","3,020",170,374,69,"4,798","3,233",528,588,49,"6,272","3,098",168,"6,651",796,49,"3,438",295,633,68,"6,113","3,225",168,225,860,68,-398,-50,161,-2,45,97%,3%,42%,5%,14%,6%,10%,3%,4%,1%,10%,1%,2%,2%,63%,6%,8%,1%,100%,NA,NA,NA,NA,NA,61%,5%,10%,1%,100%,NA,NA,NA,NA,NA,59%,3%,4%,10%,100%,NA,NA,NA,NA,NA,52%,8%,9%,1%,100%,NA,NA,NA,NA,NA,56%,5%,10%,1%,100%,NA,NA,NA,NA,NA,-7%,-1%,2%,0%,0%
815,121557,Non-London,Primary,28,3.4,Low,"9,737",391,"10,128","4,516",257,"1,480",776,"1,588",280,252,184,703,140,64,82,"10,321","4,335",29,861,128,"6,758","3,018",164,355,80,"4,513",SUPP,393,941,SUPP,"7,252","3,005",183,317,70,"4,729",SUPP,552,"1,219",105,"9,119","3,020",170,374,69,"4,798","4,786",109,"1,200",95,"7,912","3,098",168,"7,257","1,463",95,"5,997",257,"1,588",184,"10,321","3,225",168,177,"1,480",184,"1,662",228,727,56,"3,563",96%,4%,44%,2%,14%,8%,15%,3%,2%,2%,7%,1%,1%,1%,SUPP,0%,13%,2%,100%,NA,NA,NA,NA,NA,SUPP,5%,13%,SUPP,100%,NA,NA,NA,NA,NA,54%,6%,1%,10%,100%,NA,NA,NA,NA,NA,60%,1%,15%,1%,100%,NA,NA,NA,NA,NA,58%,2%,15%,2%,100%,NA,NA,NA,NA,NA,NA,2%,2%,0%,0%
815,121558,Non-London,Primary,44,6.8,Low,"6,303",386,"6,689","2,482",214,647,843,734,228,194,102,662,103,62,83,"6,357","3,091",389,538,106,"5,729","3,018",164,355,80,"4,513",SUPP,130,765,SUPP,"7,530","3,005",183,317,70,"4,729","3,410",369,748,117,"6,590","3,020",170,374,69,"4,798",SUPP,111,758,84,"6,261","3,098",168,"6,718",584,84,SUPP,214,734,102,"6,357","3,225",168,362,647,102,SUPP,-175,196,-4,628,94%,6%,39%,3%,10%,13%,12%,4%,3%,2%,10%,2%,1%,1%,SUPP,7%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,2%,10%,SUPP,100%,NA,NA,NA,NA,NA,52%,6%,3%,6%,100%,NA,NA,NA,NA,NA,SUPP,2%,12%,1%,100%,NA,NA,NA,NA,NA,SUPP,3%,12%,2%,100%,NA,NA,NA,NA,NA,SUPP,-4%,3%,0%,0%
815,121559,Non-London,Primary,208,3.8,Low,"4,464",146,"4,611","1,946",41,691,319,296,186,572,38,238,41,58,105,"4,532","2,444",16,219,45,"3,624","3,018",164,355,80,"4,513","2,588",52,241,39,"3,914","3,005",183,317,70,"4,729","2,667",53,301,43,"4,492","3,020",170,374,69,"4,798","2,738",57,308,36,"4,531","3,098",168,"4,567",780,36,"2,637",41,296,38,"4,532","3,225",168,106,691,38,193,25,77,-7,908,97%,3%,43%,1%,15%,7%,7%,4%,13%,1%,5%,1%,1%,2%,SUPP,0%,6%,1%,100%,NA,NA,NA,NA,NA,66%,1%,6%,1%,100%,NA,NA,NA,NA,NA,59%,1%,3%,6%,100%,NA,NA,NA,NA,NA,60%,1%,7%,1%,100%,NA,NA,NA,NA,NA,58%,1%,7%,1%,100%,NA,NA,NA,NA,NA,NA,1%,1%,0%,0%
815,121560,Non-London,Primary,63,0,Low,"5,768",336,"6,104","2,440",239,"1,202",460,576,274,183,37,515,32,30,41,"6,029","2,845",445,520,77,"5,037","3,018",164,355,80,"4,513",SUPP,261,565,53,"5,688","3,005",183,317,70,"4,729",SUPP,280,512,66,"6,393","3,020",170,374,69,"4,798","4,093",291,851,56,"6,963","3,098",168,"6,514","1,085",56,"3,642",239,576,37,"6,029","3,225",168,220,"1,202",37,797,-206,56,-40,992,94%,6%,40%,4%,20%,8%,10%,5%,3%,1%,9%,1%,0%,1%,56%,9%,10%,2%,100%,NA,NA,NA,NA,NA,SUPP,5%,10%,1%,100%,NA,NA,NA,NA,NA,SUPP!,4%,5%,7%,100%,NA,NA,NA,NA,NA,59%,4%,12%,1%,100%,NA,NA,NA,NA,NA,60%,4%,10%,1%,100%,NA,NA,NA,NA,NA,4%,-5%,0%,-1%,0%
815,121561,Non-London,Primary,26,3.8,Low,"7,867",215,"8,083","4,545",652,918,618,873,375,293,130,691,128,234,-26,"9,431","4,824",132,553,119,"6,993","3,018",164,355,80,"4,513",SUPP,187,576,97,"6,646","3,005",183,317,70,"4,729","4,674",753,716,139,"7,853","3,020",170,374,69,"4,798",SUPP,499,822,115,"8,181","3,098",168,"7,947",636,115,SUPP,652,873,130,"9,431","3,225",168,75,918,130,SUPP,520,320,11,"2,438",97%,3%,48%,7%,10%,7%,9%,4%,3%,1%,7%,1%,2%,0%,SUPP,2%,8%,2%,100%,NA,NA,NA,NA,NA,SUPP,3%,9%,1%,100%,NA,NA,NA,NA,NA,59%,10%,2%,4%,100%,NA,NA,NA,NA,NA,SUPP,6%,10%,1%,100%,NA,NA,NA,NA,NA,SUPP,7%,9%,1%,100%,NA,NA,NA,NA,NA,SUPP,5%,1%,-1%,0%
815,121562,Non-London,Primary,94,3.2,Low,"4,538",403,"4,942","2,410",156,789,219,361,137,107,75,598,37,21,25,"4,935","2,872",206,381,74,"4,422","3,018",164,355,80,"4,513","2,986",206,337,73,"4,943","3,005",183,317,70,"4,729","2,804",99,357,75,"4,321","3,020",170,374,69,"4,798","3,154",129,369,76,"4,905","3,098",168,"4,859",688,76,"3,199",156,361,75,"4,935","3,225",168,454,789,75,327,-50,-20,1,513,92%,8%,49%,3%,16%,4%,7%,3%,2%,2%,12%,1%,0%,1%,SUPP,5%,9%,2%,100%,NA,NA,NA,NA,NA,60%,4%,7%,1%,100%,NA,NA,NA,NA,NA,65%,2%,2%,11%,100%,NA,NA,NA,NA,NA,64%,3%,8%,2%,100%,NA,NA,NA,NA,NA,65%,3%,7%,2%,100%,NA,NA,NA,NA,NA,NA,-2%,-2%,0%,0%
815,121563,Non-London,Primary,75,4,Low,"5,169",188,"5,357","2,082",231,877,429,548,251,150,91,371,40,77,130,"5,277","3,245",220,530,124,"5,318","3,018",164,355,80,"4,513",SUPP,102,464,82,"4,659","3,005",183,317,70,"4,729","2,778",269,400,90,"4,807","3,020",170,374,69,"4,798","2,692",286,464,78,"4,785","3,098",168,"4,753",782,78,"2,959",231,548,91,"5,277","3,225",168,305,877,91,-286,11,18,-33,-41,96%,4%,39%,4%,17%,8%,10%,5%,3%,2%,7%,1%,1%,2%,SUPP,4%,10%,2%,100%,NA,NA,NA,NA,NA,SUPP,2%,10%,2%,100%,NA,NA,NA,NA,NA,58%,6%,3%,6%,100%,NA,NA,NA,NA,NA,56%,6%,10%,2%,100%,NA,NA,NA,NA,NA,56%,4%,10%,2%,100%,NA,NA,NA,NA,NA,NA,0%,0%,0%,0%
815,121564,Non-London,Primary,95,0,Low,"5,065",144,"5,209","2,865",350,"1,141",442,421,277,189,95,560,73,32,94,"6,540","2,807",40,309,94,"4,375","3,018",164,355,80,"4,513","2,593",144,224,52,"4,383","3,005",183,317,70,"4,729","2,834",146,304,60,"4,514","3,020",170,374,69,"4,798","3,211",50,310,45,"4,602","3,098",168,"4,798",858,45,"4,006",350,421,95,"6,540","3,225",168,176,"1,141",95,"1,199",310,112,1,"2,165",97%,3%,44%,5%,17%,7%,6%,4%,3%,1%,9%,1%,0%,1%,SUPP,1%,7%,2%,100%,NA,NA,NA,NA,NA,59%,3%,5%,1%,100%,NA,NA,NA,NA,NA,63%,3%,4%,10%,100%,NA,NA,NA,NA,NA,70%,1%,7%,1%,100%,NA,NA,NA,NA,NA,61%,5%,6%,1%,100%,NA,NA,NA,NA,NA,NA,4%,-1%,-1%,0%
815,121565,Non-London,Primary,68,7.1,Low,"5,302",74,"5,376","2,794",93,710,327,436,245,225,128,343,78,112,111,"5,603","3,525",71,345,101,"5,301","3,018",164,355,80,"4,513",SUPP,235,420,87,"5,898","3,005",183,317,70,"4,729","3,445",132,387,95,"5,460","3,020",170,374,69,"4,798","3,200",129,378,73,"5,009","3,098",168,"4,728",616,73,"3,504",93,436,128,"5,603","3,225",168,33,710,128,-21,22,91,27,302,99%,1%,50%,2%,13%,6%,8%,4%,4%,2%,6%,1%,2%,2%,SUPP,1%,7%,2%,100%,NA,NA,NA,NA,NA,SUPP,4%,7%,1%,100%,NA,NA,NA,NA,NA,63%,2%,3%,6%,100%,NA,NA,NA,NA,NA,64%,3%,8%,1%,100%,NA,NA,NA,NA,NA,63%,2%,8%,2%,100%,NA,NA,NA,NA,NA,NA,1%,1%,0%,0%
815,121566,Non-London,Primary,173,5.2,Low,"3,921",152,"4,073","2,117",148,633,258,230,181,135,57,284,24,15,56,"4,140","2,758",55,199,62,"4,185","3,018",164,355,80,"4,513",SUPP,126,211,64,"4,341","3,005",183,317,70,"4,729",SUPP,163,225,64,"4,204","3,020",170,374,69,"4,798","2,949",159,252,74,"4,463","3,098",168,"4,336",718,74,"2,750",148,230,57,"4,140","3,225",168,226,633,57,-8,93,31,-5,-45,96%,4%,51%,4%,15%,6%,6%,4%,3%,1%,7%,1%,0%,1%,SUPP,1%,5%,1%,100%,NA,NA,NA,NA,NA,SUPP,3%,5%,1%,100%,NA,NA,NA,NA,NA,67%,4%,3%,9%,100%,NA,NA,NA,NA,NA,66%,4%,6%,2%,100%,NA,NA,NA,NA,NA,66%,4%,6%,1%,100%,NA,NA,NA,NA,NA,NA,3%,1%,0%,0%
815,121569,Non-London,Primary,123,4.9,Low,"4,007",281,"4,288","2,110",105,535,261,307,211,74,52,337,46,102,-7,"4,132","2,849",103,269,86,"4,214","3,018",164,355,80,"4,513","3,009",59,371,84,"4,965","3,005",183,317,70,"4,729","2,764",149,372,81,"4,515","3,020",170,374,69,"4,798","2,877",160,386,77,"4,589","3,098",168,"4,584",630,77,"2,645",105,307,52,"4,132","3,225",168,199,535,52,-204,2,38,-34,-82,93%,7%,51%,3%,13%,6%,7%,5%,2%,1%,8%,1%,2%,0%,SUPP,2%,6%,2%,100%,NA,NA,NA,NA,NA,61%,1%,7%,2%,100%,NA,NA,NA,NA,NA,61%,3%,4%,6%,100%,NA,NA,NA,NA,NA,63%,3%,8%,2%,100%,NA,NA,NA,NA,NA,64%,3%,7%,1%,100%,NA,NA,NA,NA,NA,NA,1%,1%,-1%,0%
815,121570,Non-London,Primary,82,3.7,Low,"6,009",62,"6,071","2,795",126,943,355,415,162,271,111,134,98,174,86,"5,670","2,797",223,325,152,"4,289","3,018",164,355,80,"4,513","2,987",183,331,136,"4,590","3,005",183,317,70,"4,729","3,289",204,353,88,"5,016","3,020",170,374,69,"4,798","3,487",239,400,113,"5,417","3,098",168,"5,236",716,113,"3,738",126,415,111,"5,670","3,225",168,21,943,111,941,-97,90,-41,"1,381",99%,1%,49%,2%,17%,6%,7%,3%,5%,2%,2%,2%,3%,2%,SUPP,5%,8%,4%,100%,NA,NA,NA,NA,NA,65%,4%,7%,3%,100%,NA,NA,NA,NA,NA,65%,4%,2%,2%,100%,NA,NA,NA,NA,NA,64%,4%,7%,2%,100%,NA,NA,NA,NA,NA,66%,2%,7%,2%,100%,NA,NA,NA,NA,NA,NA,-3%,-1%,-2%,0%
815,121571,Non-London,Primary,206,1.4,Low,"4,017",180,"4,197","2,156",197,745,258,278,127,129,64,258,18,10,87,"4,326","2,241",280,187,67,"3,531","3,018",164,355,80,"4,513","2,547",225,207,56,"4,016","3,005",183,317,70,"4,729","2,732",211,252,53,"4,080","3,020",170,374,69,"4,798","2,757",310,231,58,"4,225","3,098",168,"4,038",696,58,"2,901",197,278,64,"4,326","3,225",168,172,745,64,660,-83,91,-3,795,96%,4%,50%,5%,17%,6%,6%,3%,3%,1%,6%,0%,0%,2%,SUPP,8%,5%,2%,100%,NA,NA,NA,NA,NA,63%,6%,5%,1%,100%,NA,NA,NA,NA,NA,67%,5%,3%,5%,100%,NA,NA,NA,NA,NA,65%,7%,5%,1%,100%,NA,NA,NA,NA,NA,67%,5%,6%,1%,100%,NA,NA,NA,NA,NA,NA,-3%,1%,-1%,0%
815,121572,Non-London,Primary,60,0,Low,"4,326",421,"4,747","2,486",214,485,488,521,164,86,97,331,88,18,74,"5,053","4,623",35,771,146,"7,428","3,018",164,355,80,"4,513","4,795",165,705,125,"7,462","3,005",183,317,70,"4,729","3,248",356,615,97,"5,696","3,020",170,374,69,"4,798","3,351",622,723,103,"6,161","3,098",168,"5,939",469,103,SUPP,214,521,97,"5,053","3,225",168,458,485,97,SUPP,179,-250,-49,"-2,375",91%,9%,49%,4%,10%,10%,10%,3%,2%,2%,7%,2%,0%,1%,SUPP,0%,10%,2%,100%,NA,NA,NA,NA,NA,64%,2%,9%,2%,100%,NA,NA,NA,NA,NA,57%,6%,4%,3%,100%,NA,NA,NA,NA,NA,54%,10%,12%,2%,100%,NA,NA,NA,NA,NA,SUPP,4%,10%,2%,100%,NA,NA,NA,NA,NA,SUPP,4%,0%,0%,0%
815,121573,Non-London,Primary,100,1,Low,"4,639",201,"4,840","2,227",93,690,364,573,187,202,115,170,29,45,205,"4,901","2,759",81,470,130,"4,459","3,018",164,355,80,"4,513",SUPP,67,513,152,"4,879","3,005",183,317,70,"4,729",SUPP,95,506,78,"4,439","3,020",170,374,69,"4,798","2,812",32,502,127,"4,599","3,098",168,"4,891",621,127,"2,917",93,573,115,"4,901","3,225",168,305,690,115,158,12,103,-15,442,96%,4%,45%,2%,14%,7%,12%,4%,4%,2%,3%,1%,1%,4%,SUPP,2%,11%,3%,100%,NA,NA,NA,NA,NA,SUPP,1%,11%,3%,100%,NA,NA,NA,NA,NA,59%,2%,3%,4%,100%,NA,NA,NA,NA,NA,61%,1%,11%,3%,100%,NA,NA,NA,NA,NA,60%,2%,12%,2%,100%,NA,NA,NA,NA,NA,NA,0%,1%,-1%,0%
815,121575,Non-London,Primary,38,0,Low,"7,255",198,"7,453","2,673",135,838,554,626,312,238,115,447,69,"1,205",234,"7,448","4,656",260,530,74,"7,260","3,018",164,355,80,"4,513","3,063",257,412,52,"5,290","3,005",183,317,70,"4,729","3,309",198,484,38,"5,738","3,020",170,374,69,"4,798",SUPP,119,409,52,"5,759","3,098",168,"5,454",649,52,"3,512",135,626,115,"7,448","3,225",168,151,838,115,"-1,144",-125,96,41,188,97%,3%,36%,2%,11%,7%,8%,4%,3%,2%,6%,1%,16%,3%,SUPP,4%,7%,1%,100%,NA,NA,NA,NA,NA,58%,5%,8%,1%,100%,NA,NA,NA,NA,NA,58%,3%,3%,10%,100%,NA,NA,NA,NA,NA,SUPP,2%,7%,1%,100%,NA,NA,NA,NA,NA,47%,2%,8%,2%,100%,NA,NA,NA,NA,NA,NA,-2%,1%,1%,0%
815,121576,Non-London,Primary,43,11.4,Low,"7,155",222,"7,377","4,277",209,837,505,"1,369",227,198,65,601,56,36,246,"8,625","3,778",138,473,75,"5,539","3,018",164,355,80,"4,513",SUPP,191,451,69,"5,538","3,005",183,317,70,"4,729","4,222",205,543,62,"6,615","3,020",170,374,69,"4,798","4,291",137,588,85,"6,422","3,098",168,"7,102",904,85,"5,114",209,"1,369",65,"8,625","3,225",168,308,837,65,"1,336",71,896,-10,"3,086",97%,3%,50%,2%,10%,6%,16%,3%,2%,1%,7%,1%,0%,3%,SUPP,2%,9%,1%,100%,NA,NA,NA,NA,NA,SUPP,3%,8%,1%,100%,NA,NA,NA,NA,NA,64%,3%,4%,5%,100%,NA,NA,NA,NA,NA,67%,2%,9%,1%,100%,NA,NA,NA,NA,NA,59%,2%,16%,1%,100%,NA,NA,NA,NA,NA,NA,0%,7%,0%,0%
815,121577,Non-London,Primary,204,0.5,Low,"4,517",725,"5,242","2,150",72,709,297,298,165,199,55,354,44,36,691,"5,070","2,476",114,244,63,"3,622","3,018",164,355,80,"4,513",SUPP,140,247,63,"3,869","3,005",183,317,70,"4,729","2,416",156,286,61,"3,934","3,020",170,374,69,"4,798","2,627",176,318,52,"4,718","3,098",168,"4,897",746,52,"2,859",72,298,55,"5,070","3,225",168,635,709,55,383,-42,54,-8,"1,448",86%,14%,42%,1%,14%,6%,6%,3%,4%,1%,7%,1%,1%,14%,SUPP,3%,7%,2%,100%,NA,NA,NA,NA,NA,SUPP,4%,6%,2%,100%,NA,NA,NA,NA,NA,61%,4%,4%,8%,100%,NA,NA,NA,NA,NA,56%,4%,7%,1%,100%,NA,NA,NA,NA,NA,56%,1%,6%,1%,100%,NA,NA,NA,NA,NA,NA,-2%,-1%,-1%,0%
