LA,URN,LONDON/NON-LONDON,MEDIAN,PUPILS,FSM,FSMBAND,GRANTFUNDING,SELFGENERATEDINCOME,TOTALINCOME,TEACHINGSTAFF,SUPPLYTEACHERS,EDUCATIONSUPPORTSTAFF,PREMISES,BACKOFFICE,CATERING,OTHERSTAFF,ENERGY,LEARNINGRESOURCES,ICT,BOUGHTINPROFESSIONALSERVICES,OTHER,TOTALEXPENDITURE,T1415CAT1,T1415CAT2,T1415CAT3,T1415CAT4,T1415CAT5,T1415CAT1LA,T1415CAT2LA,T1415CAT3LA,T1415CAT4LA,T1415CAT5LA,T1516CAT1,T1516CAT2,T1516CAT3,T1516CAT4,T1516CAT5,T1516CAT1LA,T1516CAT2LA,T1516CAT3LA,T1516CAT4LA,T1516CAT5LA,T1617CAT1,T1617CAT2,T1617CAT3,T1617CAT4,T1617CAT5,T1617CAT1LA,T1617CAT2LA,T1617CAT3LA,T1617CAT4LA,T1617CAT5LA,T1718CAT1,T1718CAT2,T1718CAT3,T1718CAT4,T1718CAT5,T1718CAT1LA,T1718CAT2LA,T1718CAT3LA,T1718CAT4LA,T1718CAT5LA,T1819CAT1,T1819CAT2,T1819CAT3,T1819CAT4,T1819CAT5,T1819CAT1LA,T1819CAT2LA,T1819CAT3LA,T1819CAT4LA,T1819CAT5LA,DCAT1,DCAT2,DCAT3,DCAT4,DCAT5,PGRANTFUNDING,PSELFGENERATEDINCOME,PTEACHINGSTAFF,PSUPPLYTEACHERS,PEDUCATIONSUPPORTSTAFF,PPREMISES,PBACKOFFICE,PCATERING,POTHERSTAFF,PENERGY,PLEARNINGRESOURCES,PICT,PBOUGHTINPROFESSIONALSERVICES,POTHER,PT1415CAT1,PT1415CAT2,PT1415CAT3,PT1415CAT4,PT1415CAT5,PT1415CAT1LA,PT1415CAT2LA,PT1415CAT3LA,PT1415CAT4LA,PT1415CAT5LA,PT1516CAT1,PT1516CAT2,PT1516CAT3,PT1516CAT4,PT1516CAT5,PT1516CAT1LA,PT1516CAT2LA,PT1516CAT3LA,PT1516CAT4LA,PT1516CAT5LA,PT1617CAT1,PT1617CAT2,PT1617CAT3,PT1617CAT4,PT1617CAT5,PT1617CAT1LA,PT1617CAT2LA,PT1617CAT3LA,PT1617CAT4LA,PT1617CAT5LA,PT1718CAT1,PT1718CAT2,PT1718CAT3,PT1718CAT4,PT1718CAT5,PT1718CAT1LA,PT1718CAT2LA,PT1718CAT3LA,PT1718CAT4LA,PT1718CAT5LA,PT1819CAT1,PT1819CAT2,PT1819CAT3,PT1819CAT4,PT1819CAT5,PT1819CAT1LA,PT1819CAT2LA,PT1819CAT3LA,PT1819CAT4LA,PT1819CAT5LA,PDCAT1,PDCAT2,PDCAT3,PDCAT4,PDCAT5
815,121417,Non-London,Primary,220,0,Low,"4,143",157,"4,300","1,919",115,722,273,360,201,198,52,156,29,22,-8,"4,039","2,430",158,274,49,"3,633","3,005",183,317,70,"4,729","2,449",161,311,44,"3,991","3,020",170,374,69,"4,798",2538,147,351,42,3762,"3,098",168,4081,694,42,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,"2,641",115,360,52,"4,039","3,256",160,450,77,"5,358",693,115,326,61,803,96%,4%,48%,3%,18%,6%,8%,5%,5%,1%,4%,1%,1%,0%,67%,4%,8%,1%,100%,NA,NA,NA,NA,NA,62%,4%,4%,3%,100%,NA,NA,NA,NA,NA,67%,4%,9%,1%,100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,100%,NA,NA,NA,NA,NA,65%,3%,9%,1%,100%,NA,NA,NA,NA,NA,-2%,-1%,1%,0%,0%
815,121419,Non-London,Primary,64,3,Low,"5,670",544,"6,214","2,786",181,"1,017",574,623,198,139,78,579,12,1,52,"6,241","3,295",112,449,65,"5,053","3,005",183,317,70,"4,729",SUPP,272,410,68,"4,963","3,020",170,374,69,"4,798",3021,330,494,59,4950,"3,098",168,4969,603,59,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,"3,803",181,623,78,"6,241","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,91%,9%,45%,3%,16%,9%,10%,3%,2%,1%,9%,0%,0%,1%,65%,2%,9%,1%,100%,NA,NA,NA,NA,NA,63%,5%,4%,5%,100%,NA,NA,NA,NA,NA,61%,7%,10%,1%,100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,100%,NA,NA,NA,NA,NA,61%,3%,10%,1%,100%,NA,NA,NA,NA,NA,-4%,1%,1%,0%,0%
815,121420,Non-London,Primary,216,4,Low,"4,135",102,"4,237","1,990",173,876,168,310,167,101,57,281,44,1,59,"4,226",SUPP,96,271,53,"3,663","3,005",183,317,70,"4,729","2,742",152,294,41,"4,080","3,020",170,374,69,"4,798",2999,141,308,45,4649,"3,098",168,4504,794,45,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,NA ,"2,866",173,310,57,"4,226","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,98%,2%,47%,4%,21%,4%,7%,4%,2%,1%,7%,1%,0%,1%,SUPP,3%,7%,1%,100%,NA,NA,NA,NA,NA,68%,4%,3%,7%,100%,NA,NA,NA,NA,NA,65%,3%,7%,1%,100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,100%,NA,NA,NA,NA,NA,68%,4%,7%,1%,100%,NA,NA,NA,NA,NA,NA,1%,0%,0%,0%
815,121421,Non-London,Primary,80,8,Low,"4,805",85,"4,890","2,209",169,662,315,484,189,150,58,271,79,37,23,"4,646",SUPP,198,463,57,"4,666","3,005",183,317,70,"4,729",SUPP,163,438,47,"4,396","3,020",170,374,69,"4,798",2831,17,466,52,4512,"3,098",168,4768,615,52,"2,941",91,504,67,"5,062","3,225",168,424,75,"5,148","2,871",169,484,58,"4,646","3,256",160,450,77,"5,358",8,100,22,-36,304,98%,2%,48%,4%,14%,6%,10%,4%,3%,1%,6%,2%,1%,1%,SUPP,4%,10%,1%,100%,NA,NA,NA,NA,NA,SUPP,4%,3%,8%,100%,NA,NA,NA,NA,NA,63%,0%,10%,1%,100%,NA,NA,NA,NA,NA,58%,2%,10%,1%,100%,NA,NA,NA,NA,NA,62%,4%,10%,1%,100%,NA,NA,NA,NA,NA,NA,0%,0%,0%,0%
815,121423,Non-London,Primary,230,12,Low,"4,540",112,"4,652","1,915",-21,889,299,419,190,190,77,259,43,24,83,"4,366","2,789",18,360,79,"4,268","3,005",183,317,70,"4,729",SUPP,81,378,41,"4,461","3,020",170,374,69,"4,798",2889,58,439,63,4714,"3,098",168,4641,758,63,"2,870",44,409,84,"4,519","3,225",168,424,75,"5,148","2,804",-21,419,77,"4,366","3,256",160,450,77,"5,358",863,158,63,14,905,98%,2%,44%,-1%,20%,6%,9%,4%,4%,2%,6%,1%,1%,2%,65%,0%,8%,2%,100%,NA,NA,NA,NA,NA,66%,2%,3%,5%,100%,NA,NA,NA,NA,NA,61%,1%,9%,1%,100%,NA,NA,NA,NA,NA,64%,1%,9%,2%,100%,NA,NA,NA,NA,NA,64%,0%,10%,2%,100%,NA,NA,NA,NA,NA,-1%,0%,2%,0%,0%
815,121424,Non-London,Primary,569,21,Medium,"4,485",140,"4,625","2,058",87,937,278,292,174,210,66,150,32,29,57,"4,371",SUPP,98,235,104,"3,826","3,005",183,317,70,"4,729","2,453",376,276,83,"4,340","3,020",170,374,69,"4,798",2811,56,298,76,4217,"3,098",168,4305,793,76,"2,875",100,273,75,"4,251","3,225",168,424,75,"5,148","2,995",87,292,66,"4,371","3,880",382,536,69,"6,488",797,-71,118,2,453,97%,3%,47%,2%,21%,6%,6%,4%,5%,1%,3%,1%,1%,1%,SUPP,3%,6%,3%,100%,NA,NA,NA,NA,NA,57%,9%,3%,6%,100%,NA,NA,NA,NA,NA,67%,1%,7%,2%,100%,NA,NA,NA,NA,NA,68%,2%,6%,2%,100%,NA,NA,NA,NA,NA,69%,2%,7%,2%,100%,NA,NA,NA,NA,NA,NA,-1%,1%,-1%,0%
815,121425,Non-London,Primary,237,19,Low,"5,892",58,"5,950","1,968",49,"1,320",340,421,213,936,74,280,53,26,159,"5,840","3,236",50,301,57,"4,911","3,005",183,317,70,"4,729","3,421",54,347,82,"5,146","3,020",170,374,69,"4,798",3352,76,356,44,5602,"3,098",168,5429,1272,44,"3,456",49,363,75,"5,738","3,225",168,424,75,"5,148","3,288",49,421,74,"5,840","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,99%,1%,34%,1%,23%,6%,7%,4%,16%,1%,5%,1%,0%,3%,66%,1%,6%,1%,100%,NA,NA,NA,NA,NA,66%,1%,4%,5%,100%,NA,NA,NA,NA,NA,60%,1%,6%,1%,100%,NA,NA,NA,NA,NA,60%,1%,6%,1%,100%,NA,NA,NA,NA,NA,56%,1%,7%,1%,100%,NA,NA,NA,NA,NA,-10%,0%,1%,0%,0%
815,121426,Non-London,Primary,82,21,Medium,"6,771",109,"6,880","2,814",458,"2,001",540,551,204,402,116,260,63,91,129,"7,628",SUPP,125,254,92,"4,753","3,005",183,317,70,"4,729","3,415",151,288,73,"5,110","3,020",170,374,69,"4,798",2856,307,296,59,4613,"3,098",168,4271,773,59,"4,364",257,536,94,"6,866","3,225",168,424,75,"5,148","4,815",458,551,116,"7,628","3,880",382,536,69,"6,488",593,20,-13,5,457,98%,2%,37%,7%,26%,8%,8%,3%,6%,2%,4%,1%,1%,2%,SUPP,3%,5%,2%,100%,NA,NA,NA,NA,NA,67%,3%,7%,3%,100%,NA,NA,NA,NA,NA,62%,7%,6%,1%,100%,NA,NA,NA,NA,NA,64%,4%,8%,1%,100%,NA,NA,NA,NA,NA,63%,6%,7%,2%,100%,NA,NA,NA,NA,NA,NA,3%,2%,0%,0%
815,121427,Non-London,Primary,107,12,Low,"5,056",215,"5,271","2,653",296,785,439,456,188,206,92,476,31,72,125,"5,817",SUPP,157,318,62,"4,204","3,005",183,317,70,"4,729","2,891",36,361,81,"4,470","3,020",170,374,69,"4,798",2595,307,286,63,4359,"3,098",168,4436,522,63,"3,358",268,401,70,"5,704","3,225",168,424,75,"5,148","3,438",296,456,92,"5,817","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,96%,4%,46%,6%,14%,8%,9%,4%,4%,2%,9%,1%,1%,2%,SUPP,4%,8%,1%,100%,NA,NA,NA,NA,NA,65%,1%,1%,9%,100%,NA,NA,NA,NA,NA,60%,7%,7%,1%,100%,NA,NA,NA,NA,NA,59%,5%,7%,1%,100%,NA,NA,NA,NA,NA,59%,5%,8%,2%,100%,NA,NA,NA,NA,NA,NA,1%,0%,1%,0%
815,121436,Non-London,Primary,269,9,Low,"4,692",98,"4,790","1,957",130,922,305,219,164,611,70,219,44,29,98,"4,767","2,464",239,152,50,"3,872","3,005",183,317,70,"4,729","2,465",287,169,46,"4,048","3,020",170,374,69,"4,798",2627,269,195,46,4655,"3,098",168,4700,716,46,"2,730",107,189,55,"4,587","3,225",168,424,75,"5,148","2,879",130,219,70,"4,767","3,256",160,450,77,"5,358",-72,-29,206,-24,-541,98%,2%,41%,3%,19%,6%,5%,3%,13%,2%,5%,1%,1%,2%,64%,6%,4%,1%,100%,NA,NA,NA,NA,NA,61%,7%,4%,6%,100%,NA,NA,NA,NA,NA,56%,6%,4%,1%,100%,NA,NA,NA,NA,NA,60%,2%,4%,1%,100%,NA,NA,NA,NA,NA,60%,3%,5%,1%,100%,NA,NA,NA,NA,NA,-4%,-3%,1%,0%,0%
815,121444,Non-London,Primary,251,31,Medium,"6,672",51,"6,724","2,489",382,"1,036",368,416,232,"1,030",68,113,90,57,206,"6,488","3,448",160,357,73,"5,153","3,478",209,426,98,"5,541","3,286",185,292,66,"4,950","3,471",181,455,90,"5,585",2845,567,343,69,5558,"3,624",164,5565,1078,69,"3,236",533,389,55,"6,221","3,669",257,429,103,"6,221","3,525",382,416,68,"6,488","3,880",382,536,69,"6,488","1,009",-199,175,-6,"1,190",99%,1%,38%,6%,16%,6%,6%,4%,15%,1%,2%,1%,1%,3%,67%,3%,7%,1%,100%,NA,NA,NA,NA,NA,66%,4%,3%,3%,100%,NA,NA,NA,NA,NA,51%,10%,6%,1%,100%,NA,NA,NA,NA,NA,52%,9%,6%,1%,100%,NA,NA,NA,NA,NA,54%,6%,6%,1%,100%,NA,NA,NA,NA,NA,-13%,3%,-1%,0%,0%
815,121445,Non-London,Primary,179,3,Low,"4,274",40,"4,315","2,327",224,577,265,309,216,124,57,109,41,8,82,"4,338",SUPP,130,200,58,"3,525","3,005",183,317,70,"4,729","2,648",137,230,52,"3,836","3,020",170,374,69,"4,798",2585,142,257,44,3784,"3,098",168,3708,452,44,"2,725",162,241,74,"3,969","3,225",168,424,75,"5,148","2,904",224,309,57,"4,338","3,256",160,450,77,"5,358",377,29,75,-14,462,99%,1%,54%,5%,13%,6%,7%,5%,3%,1%,3%,1%,0%,2%,SUPP,4%,6%,2%,100%,NA,NA,NA,NA,NA,69%,4%,4%,3%,100%,NA,NA,NA,NA,NA,68%,4%,7%,1%,100%,NA,NA,NA,NA,NA,69%,4%,6%,2%,100%,NA,NA,NA,NA,NA,67%,5%,7%,1%,100%,NA,NA,NA,NA,NA,NA,1%,1%,-1%,0%
815,121447,Non-London,Primary,383,10,Low,"3,918",148,"4,065","1,988",47,765,276,300,171,176,54,183,27,17,60,"4,064","2,606",109,304,60,"3,839","3,005",183,317,70,"4,729","2,587",86,302,60,"3,814","3,020",170,374,69,"4,798",2711,84,314,52,3912,"3,098",168,3926,728,52,"2,726",52,330,57,"4,069","3,225",168,424,75,"5,148","2,753",47,300,54,"4,064","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,96%,4%,49%,1%,19%,7%,7%,4%,4%,1%,5%,1%,0%,2%,68%,3%,8%,2%,100%,NA,NA,NA,NA,NA,68%,2%,4%,4%,100%,NA,NA,NA,NA,NA,69%,2%,8%,1%,100%,NA,NA,NA,NA,NA,67%,1%,8%,1%,100%,NA,NA,NA,NA,NA,68%,1%,7%,1%,100%,NA,NA,NA,NA,NA,0%,-2%,-1%,-1%,0%
815,121448,Non-London,Primary,174,22,Medium,"5,303",114,"5,416","2,665",114,"1,215",290,318,197,175,54,260,28,56,87,"5,460","3,718",143,294,62,"5,444","3,005",183,317,70,"4,729",SUPP,105,309,58,"5,337","3,020",170,374,69,"4,798",3520,188,290,54,5189,"3,098",168,4925,913,54,"3,768",70,313,58,"5,319","3,225",168,424,75,"5,148","3,880",114,318,54,"5,460","3,880",382,536,69,"6,488",NA,-67,5,NA,818,98%,2%,49%,2%,22%,5%,6%,4%,3%,1%,5%,1%,1%,2%,68%,3%,5%,1%,100%,NA,NA,NA,NA,NA,68%,2%,3%,5%,100%,NA,NA,NA,NA,NA,68%,4%,6%,1%,100%,NA,NA,NA,NA,NA,71%,1%,6%,1%,100%,NA,NA,NA,NA,NA,71%,2%,6%,1%,100%,NA,NA,NA,NA,NA,3%,-1%,1%,0%,0%
815,121449,Non-London,Primary,354,6,Low,"4,609",98,"4,707","2,135",46,969,439,303,126,221,0,218,15,13,129,"4,614","2,735",101,245,-1,"4,039","3,005",183,317,70,"4,729","2,909",107,250,0,"4,314","3,020",170,374,69,"4,798",2846,70,185,0,4118,"3,098",168,4199,763,0,"2,901",201,277,-   ,"4,488","3,225",168,424,75,"5,148","3,104",46,303,0,"4,614","3,256",160,450,77,"5,358",230,22,10,-16,64,98%,2%,46%,1%,21%,9%,6%,3%,5%,0%,5%,0%,0%,3%,68%,3%,6%,0%,100%,NA,NA,NA,NA,NA,68%,2%,3%,5%,100%,NA,NA,NA,NA,NA,69%,2%,4%,0%,100%,NA,NA,NA,NA,NA,65%,4%,6%,0%,100%,NA,NA,NA,NA,NA,67%,1%,7%,0%,100%,NA,NA,NA,NA,NA,-1%,-2%,1%,0%,0%
815,121450,Non-London,Primary,159,4,Low,"4,708",145,"4,854","2,639",141,696,344,324,159,149,60,246,38,15,125,"4,936",SUPP,105,242,61,"4,277","3,005",183,317,70,"4,729","2,991",150,256,71,"4,373","3,020",170,374,69,"4,798",3073,303,256,47,4734,"3,098",168,4525,712,47,"3,327",188,320,66,"5,013","3,225",168,424,75,"5,148","3,335",141,324,60,"4,936","3,256",160,450,77,"5,358",374,-41,48,-3,245,97%,3%,54%,3%,14%,7%,7%,3%,3%,1%,5%,1%,0%,3%,SUPP,2%,6%,1%,100%,NA,NA,NA,NA,NA,68%,3%,4%,5%,100%,NA,NA,NA,NA,NA,65%,6%,5%,1%,100%,NA,NA,NA,NA,NA,66%,4%,6%,1%,100%,NA,NA,NA,NA,NA,68%,3%,7%,1%,100%,NA,NA,NA,NA,NA,NA,1%,1%,0%,0%
815,121451,Non-London,Primary,241,12,Low,"4,868",168,"5,036","2,127",120,"1,146",391,410,178,189,53,231,52,13,73,"4,985","2,998",111,325,75,"4,507","3,005",183,317,70,"4,729","3,309",93,385,40,"4,848","3,020",170,374,69,"4,798",3157,99,458,54,4828,"3,098",168,4622,1027,54,"3,017",89,382,74,"4,574","3,225",168,424,75,"5,148","3,273",120,410,53,"4,985","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,97%,3%,43%,2%,23%,8%,8%,4%,4%,1%,5%,1%,0%,1%,67%,2%,7%,2%,100%,NA,NA,NA,NA,NA,68%,2%,3%,5%,100%,NA,NA,NA,NA,NA,65%,2%,9%,1%,100%,NA,NA,NA,NA,NA,66%,2%,8%,2%,100%,NA,NA,NA,NA,NA,66%,2%,8%,1%,100%,NA,NA,NA,NA,NA,-1%,0%,1%,-1%,0%
815,121452,Non-London,Primary,92,4,Low,"4,406",25,"4,431","2,150",81,895,279,453,209,103,45,229,103,19,279,"4,845",SUPP,241,399,68,"5,238","3,005",183,317,70,"4,729",SUPP,198,458,58,"4,941","3,020",170,374,69,"4,798",3334,95,498,44,5346,"3,098",168,5477,934,44,"3,378",10,531,64,"5,145","3,225",168,424,75,"5,148","3,045",81,453,45,"4,845","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,99%,1%,44%,2%,19%,6%,10%,5%,2%,1%,5%,2%,0%,6%,SUPP,5%,8%,1%,100%,NA,NA,NA,NA,NA,63%,4%,2%,6%,100%,NA,NA,NA,NA,NA,62%,2%,9%,1%,100%,NA,NA,NA,NA,NA,66%,0%,10%,1%,100%,NA,NA,NA,NA,NA,63%,2%,9%,1%,100%,NA,NA,NA,NA,NA,NA,-3%,1%,0%,0%
815,121453,Non-London,Primary,46,4,Low,"7,622",114,"7,735","3,695",321,"1,074",539,795,215,237,151,324,84,38,138,"7,609",SUPP,306,537,103,"5,872","3,005",183,317,70,"4,729","3,294",-15,592,75,"5,472","3,020",170,374,69,"4,798",3419,138,598,78,5578,"3,098",168,5237,556,78,"3,575",143,663,104,"5,953","3,225",168,424,75,"5,148","4,769",321,795,151,"7,609","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,99%,1%,49%,4%,14%,7%,10%,3%,3%,2%,4%,1%,1%,2%,SUPP,5%,9%,2%,100%,NA,NA,NA,NA,NA,60%,0%,4%,9%,100%,NA,NA,NA,NA,NA,61%,2%,11%,1%,100%,NA,NA,NA,NA,NA,60%,2%,11%,2%,100%,NA,NA,NA,NA,NA,63%,4%,10%,2%,100%,NA,NA,NA,NA,NA,NA,-1%,1%,0%,0%
815,121454,Non-London,Primary,34,29,Medium,"9,143",46,"9,190","3,902","1,245","1,527",740,710,314,89,174,631,80,74,94,"9,579","5,008",54,575,152,"7,787","3,478",209,426,98,"5,541",SUPP,171,586,179,"8,074","3,020",170,374,69,"4,798",4980,256,680,210,8187,"3,098",168,8752,1243,210,NA ,569,579,141,"7,964","3,669",257,429,103,"6,221",NA,"1,245",710,174,"9,579","3,880",382,536,69,"6,488",823,290,80,-14,"1,357",100%,1%,NA,14%,NA,8%,8%,3%,1%,2%,7%,1%,1%,1%,64%,1%,7%,2%,100%,NA,NA,NA,NA,NA,SUPP,2%,4%,6%,100%,NA,NA,NA,NA,NA,61%,3%,8%,3%,100%,NA,NA,NA,NA,NA,NA,7%,7%,2%,100%,NA,NA,NA,NA,NA,SUPP,13%,7%,2%,100%,NA,NA,NA,NA,NA,SUPP,12%,0%,0%,0%
815,121455,Non-London,Primary,130,4,Low,"4,926",78,"5,004","2,301",56,943,327,472,174,269,71,224,52,61,107,"5,057","2,399",129,289,46,"3,680","3,005",183,317,70,"4,729","2,675",145,316,39,"3,986","3,020",170,374,69,"4,798",2640,266,328,51,4302,"3,098",168,4152,678,51,"2,776",223,350,66,"4,478","3,225",168,424,75,"5,148","3,244",56,472,71,"5,057","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,98%,2%,46%,1%,19%,7%,9%,4%,5%,1%,5%,1%,1%,2%,65%,4%,8%,1%,100%,NA,NA,NA,NA,NA,67%,4%,3%,4%,100%,NA,NA,NA,NA,NA,61%,6%,8%,1%,100%,NA,NA,NA,NA,NA,62%,5%,8%,1%,100%,NA,NA,NA,NA,NA,64%,1%,9%,1%,100%,NA,NA,NA,NA,NA,-1%,-3%,1%,0%,0%
815,121456,Non-London,Primary,606,16,Low,"4,342",148,"4,491","2,326",47,784,281,406,241,74,80,157,32,25,81,"4,533","2,702",59,349,49,"3,766","3,005",183,317,70,"4,729","2,807",41,345,45,"4,021","3,020",170,374,69,"4,798",2956,35,386,46,4145,"3,098",168,4230,690,46,"3,057",47,390,44,"4,408","3,225",168,424,75,"5,148","3,110",47,406,80,"4,533","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,97%,3%,51%,1%,17%,6%,9%,5%,2%,2%,4%,1%,1%,2%,72%,2%,9%,1%,100%,NA,NA,NA,NA,NA,70%,1%,3%,5%,100%,NA,NA,NA,NA,NA,71%,1%,9%,1%,100%,NA,NA,NA,NA,NA,69%,1%,9%,1%,100%,NA,NA,NA,NA,NA,69%,1%,9%,2%,100%,NA,NA,NA,NA,NA,-3%,-1%,0%,1%,0%
815,121457,Non-London,Primary,193,6,Low,"4,116",138,"4,254","2,108",-12,776,303,302,190,188,90,175,14,10,90,"4,235","2,890",127,256,83,"4,211","3,005",183,317,70,"4,729","2,768",153,289,58,"4,109","3,020",170,374,69,"4,798",2846,87,306,76,4207,"3,098",168,4177,839,76,"3,027",77,336,100,"4,503","3,225",168,424,75,"5,148","2,884",-12,302,90,"4,235","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,97%,3%,50%,0%,18%,7%,7%,5%,4%,2%,4%,0%,0%,2%,69%,3%,6%,2%,100%,NA,NA,NA,NA,NA,67%,4%,3%,3%,100%,NA,NA,NA,NA,NA,68%,2%,7%,2%,100%,NA,NA,NA,NA,NA,67%,2%,7%,2%,100%,NA,NA,NA,NA,NA,68%,0%,7%,2%,100%,NA,NA,NA,NA,NA,-1%,-3%,1%,0%,0%
815,121458,Non-London,Primary,142,14,Low,"4,952",56,"5,007","2,060",147,"1,039",341,331,178,170,48,299,47,31,337,"5,027",SUPP,166,227,51,"3,961","3,005",183,317,70,"4,729","2,776",134,272,40,"4,265","3,020",170,374,69,"4,798",2819,177,266,43,4349,"3,098",168,4279,799,43,"3,005",115,314,50,"4,760","3,225",168,424,75,"5,148","3,099",147,331,48,"5,027","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,99%,1%,41%,3%,21%,7%,7%,4%,3%,1%,6%,1%,1%,7%,SUPP,4%,6%,1%,100%,NA,NA,NA,NA,NA,65%,3%,3%,6%,100%,NA,NA,NA,NA,NA,65%,4%,6%,1%,100%,NA,NA,NA,NA,NA,63%,2%,7%,1%,100%,NA,NA,NA,NA,NA,62%,3%,7%,1%,100%,NA,NA,NA,NA,NA,NA,-1%,1%,0%,0%
815,121459,Non-London,Primary,257,19,Low,"4,703",190,"4,893","2,627",57,701,230,236,99,95,81,415,69,12,92,"4,713","2,959",141,223,70,"4,235","3,005",183,317,70,"4,729","3,148",25,311,84,"4,698","3,020",170,374,69,"4,798",3320,66,361,40,4715,"3,098",168,4707,743,40,"3,162",52,189,68,"4,297","3,225",168,424,75,"5,148","3,328",57,236,81,"4,713","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,96%,4%,56%,1%,15%,5%,5%,2%,2%,2%,9%,1%,0%,2%,70%,3%,5%,2%,100%,NA,NA,NA,NA,NA,67%,1%,2%,6%,100%,NA,NA,NA,NA,NA,70%,1%,8%,1%,100%,NA,NA,NA,NA,NA,74%,1%,4%,2%,100%,NA,NA,NA,NA,NA,71%,1%,5%,2%,100%,NA,NA,NA,NA,NA,1%,-2%,0%,0%,0%
815,121460,Non-London,Primary,208,3,Low,"4,055",192,"4,248","2,013",167,635,243,246,147,98,48,308,50,18,90,"4,064",SUPP,281,231,71,"4,009","3,005",183,317,70,"4,729","2,705",190,250,61,"4,187","3,020",170,374,69,"4,798",2845,291,245,68,4460,"3,098",168,4333,608,68,"2,592",194,239,59,"4,028","3,225",168,424,75,"5,148","2,648",167,246,48,"4,064","3,256",160,450,77,"5,358",NA,-133,84,-2,762,96%,5%,50%,4%,16%,6%,6%,4%,2%,1%,7%,1%,0%,2%,SUPP,7%,6%,2%,100%,NA,NA,NA,NA,NA,65%,5%,3%,7%,100%,NA,NA,NA,NA,NA,64%,7%,5%,2%,100%,NA,NA,NA,NA,NA,64%,5%,6%,1%,100%,NA,NA,NA,NA,NA,65%,4%,6%,1%,100%,NA,NA,NA,NA,NA,NA,-3%,0%,-1%,0%
815,121461,Non-London,Primary,413,10,Low,"4,037",86,"4,123","1,783",112,813,286,352,190,270,45,167,29,15,92,"4,154",SUPP,140,326,37,"3,913","3,005",183,317,70,"4,729","2,597",88,338,38,"3,858","3,020",170,374,69,"4,798",2964,156,388,44,4533,"3,098",168,4352,876,44,"2,593",159,370,54,"4,200","3,225",168,424,75,"5,148","2,596",112,352,45,"4,154","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,98%,2%,43%,3%,20%,7%,9%,5%,7%,1%,4%,1%,0%,2%,SUPP,4%,8%,1%,100%,NA,NA,NA,NA,NA,68%,2%,3%,5%,100%,NA,NA,NA,NA,NA,65%,3%,9%,1%,100%,NA,NA,NA,NA,NA,62%,4%,9%,1%,100%,NA,NA,NA,NA,NA,62%,3%,8%,1%,100%,NA,NA,NA,NA,NA,NA,-1%,0%,0%,0%
815,121463,Non-London,Primary,399,15,Low,"4,729",151,"4,880","2,289",31,"1,065",332,368,246,127,77,202,44,22,130,"4,932","2,690",204,254,66,"4,130","3,005",183,317,70,"4,729","2,908",118,254,66,"4,401","3,020",170,374,69,"4,798",3111,84,292,77,4455,"3,098",168,4336,702,77,"6,186",17,682,136,"9,081","3,225",168,424,75,"5,148","3,354",31,368,77,"4,932","3,256",160,450,77,"5,358",NA,NA,NA,NA,NA,97%,3%,46%,1%,22%,7%,8%,5%,3%,2%,4%,1%,1%,3%,65%,5%,6%,2%,100%,NA,NA,NA,NA,NA,66%,3%,0%,6%,100%,NA,NA,NA,NA,NA,70%,2%,7%,2%,100%,NA,NA,NA,NA,NA,68%,0%,8%,1%,100%,NA,NA,NA,NA,NA,68%,1%,7%,2%,100%,NA,NA,NA,NA,NA,3%,-4%,1%,0%,0%
